filename,score
sample-00000.wav,0.08156888093799353
sample-00001.wav,1.0
sample-00002.wav,0.21913198253605515
sample-00003.wav,0.6977764815092087
sample-00004.wav,0.17853106511756778
sample-00005.wav,0.8683007657527924
sample-00006.wav,0.0033872463391162455
sample-00007.wav,3.599881551963335e-06
sample-00008.wav,0.9880868196487427
sample-00009.wav,0.9933207035064697
sample-00010.wav,0.9983539581298828
sample-00011.wav,0.998757928609848
sample-00012.wav,0.9999378323554993
sample-00013.wav,0.9991248548030853
sample-00014.wav,0.005913374479860068
sample-00015.wav,0.46840525791049004
sample-00016.wav,0.9747257232666016
sample-00017.wav,0.9755894541740417
sample-00018.wav,0.883687436580658
sample-00019.wav,0.9922973811626434
sample-00020.wav,0.4394032210111618
sample-00021.wav,0.9113960266113281
sample-00022.wav,0.9999948740005493
sample-00023.wav,0.2274881675839424
sample-00024.wav,0.9999599456787109
sample-00025.wav,0.457977756857872
sample-00026.wav,0.4615979939699173
sample-00027.wav,0.9670745134353638
sample-00028.wav,0.18786324933171272
sample-00029.wav,0.3025573492050171
sample-00030.wav,0.7377254068851471
sample-00031.wav,0.048556054942309856
sample-00032.wav,0.5622929930686951
sample-00033.wav,0.0004368413210613653
sample-00034.wav,0.9903029501438141
sample-00035.wav,0.9974076747894287
sample-00036.wav,0.2940191808156669
sample-00037.wav,0.9969212412834167
sample-00038.wav,0.0005529438494704664
sample-00039.wav,0.9482311904430389
sample-00040.wav,0.9999108910560608
sample-00041.wav,0.9952167272567749
sample-00042.wav,0.05817272316198796
sample-00043.wav,0.9950215518474579
sample-00044.wav,0.366661012172699
sample-00045.wav,0.9967779815196991
sample-00046.wav,0.9740273952484131
sample-00047.wav,0.3693747855722904
sample-00048.wav,0.5068828146904707
sample-00049.wav,0.019411884713917974
sample-00050.wav,1.0
sample-00051.wav,0.9975248277187347
sample-00052.wav,0.00023763577883073594
sample-00053.wav,0.3373676196206361
sample-00054.wav,0.9995579719543457
sample-00055.wav,0.5432008057832718
sample-00056.wav,0.9982244968414307
sample-00057.wav,0.985527902841568
sample-00058.wav,4.343084242464101e-06
sample-00059.wav,0.9996267259120941
sample-00060.wav,0.9999704957008362
sample-00061.wav,0.024302426725625992
sample-00062.wav,0.022259592660702765
sample-00063.wav,0.0033864284632727504
sample-00064.wav,0.9271202385425568
sample-00065.wav,0.0003438959101913497
sample-00066.wav,0.528677836060524
sample-00067.wav,0.9966040253639221
sample-00068.wav,0.9993404448032379
sample-00069.wav,0.9888545870780945
sample-00070.wav,0.9930263757705688
sample-00071.wav,0.9984598159790039
sample-00072.wav,0.9984367787837982
sample-00073.wav,0.9987177848815918
sample-00074.wav,0.9829176962375641
sample-00075.wav,0.982738584280014
sample-00076.wav,0.003154163307044655
sample-00077.wav,0.9978739023208618
sample-00078.wav,0.0018515345873311162
sample-00079.wav,0.07791512459516525
sample-00080.wav,0.98648601770401
sample-00081.wav,0.33077041851356626
sample-00082.wav,0.49419184029102325
sample-00083.wav,0.9652482271194458
sample-00084.wav,0.04390440211864188
sample-00085.wav,0.04098161496222019
sample-00086.wav,0.001507992827100679
sample-00087.wav,0.0001991884819290135
sample-00088.wav,0.999900609254837
sample-00089.wav,0.9945313036441803
sample-00090.wav,0.9982069730758667
sample-00091.wav,0.9997353553771973
sample-00092.wav,0.5903252363204956
sample-00093.wav,0.21253988705575466
sample-00094.wav,0.2374865785241127
sample-00095.wav,0.9538311660289764
sample-00096.wav,0.987889289855957
sample-00097.wav,1.0
sample-00098.wav,0.9916238784790039
sample-00099.wav,0.5945383459329605
sample-00100.wav,0.05203863210044801
sample-00101.wav,0.9999995827674866
sample-00102.wav,0.0486942995339632
sample-00103.wav,0.9956159293651581
sample-00104.wav,0.9957548081874847
sample-00105.wav,0.9993064403533936
sample-00106.wav,0.16252085007727146
sample-00107.wav,0.9163535833358765
sample-00108.wav,0.02518615243025124
sample-00109.wav,0.9793700575828552
sample-00110.wav,0.02832547656726092
sample-00111.wav,0.8144420087337494
sample-00112.wav,0.9997997581958771
sample-00113.wav,0.9994123876094818
sample-00114.wav,0.9864419400691986
sample-00115.wav,0.976410448551178
sample-00116.wav,0.4653820968233049
sample-00117.wav,0.3993468154221773
sample-00118.wav,0.9996148645877838
sample-00119.wav,0.9970076382160187
sample-00120.wav,0.00020796566968783734
sample-00121.wav,0.9653264880180359
sample-00122.wav,0.1863356148824096
sample-00123.wav,0.9996432960033417
sample-00124.wav,0.9481454789638519
sample-00125.wav,0.9753605723381042
sample-00126.wav,0.9996790289878845
sample-00127.wav,0.003208521753549576
sample-00128.wav,0.00034976305323652923
sample-00129.wav,0.9997041523456573
sample-00130.wav,0.9550069272518158
sample-00131.wav,0.1179163046181202
sample-00132.wav,0.017643666360527277
sample-00133.wav,0.9993443191051483
sample-00134.wav,0.9926067590713501
sample-00135.wav,0.9955729246139526
